,IDEmploye,IDOperation,avg_temps,avg_rendement,most_used_machine,most_used_chain,Sexe,EtatCivil,Specialite,IDChaineMontage,TauxHoraire,Allure,Status,Age,Expertise
429,193,2215,16.5,33.67,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
430,193,2246,10.666666666666666,42.62,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
432,193,2250,18.6,19.18,12,13,2,1,Finition,13,4.845,45.0,1,43.0,11
435,193,2273,25.0,12.69,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
436,193,2286,10.0,45.45,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
440,193,2342,24.5,13.76,5,13,2,1,Finition,13,4.845,45.0,1,43.0,11
441,193,2343,20.25,17.32,5,13,2,1,Finition,13,4.845,45.0,1,43.0,11
442,193,2345,8.299999999999999,24.99,12,13,2,1,Finition,13,4.845,45.0,1,43.0,11
443,193,2352,14.8,17.21,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
444,193,2353,51.0,25.0,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
446,193,2384,62.5,22.3,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
450,193,2411,27.0,15.61,5,13,2,1,Finition,13,4.845,45.0,1,43.0,11
451,193,2415,10.5,10.82,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
452,193,2416,11.75,16.55,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
453,193,2433,31.75,62.075,3,13,2,1,Finition,13,4.845,45.0,1,43.0,11
455,193,2447,24.5,48.04,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
456,193,2476,17.5,48.61,5,13,2,1,Finition,13,4.845,45.0,1,43.0,11
458,193,2496,54.0,10.0,5,13,2,1,Finition,13,4.845,45.0,1,43.0,11
464,193,2569,4.175,99.45,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
468,193,2595,43.0,24.86,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
469,193,2610,44.0,13.58,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
470,193,2611,55.5,23.32,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
473,193,2681,2.7,10.116666666666667,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
474,193,2683,7.65,107.175,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
475,193,2684,4.0,100.0,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
478,193,2700,12.0,22.22,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
479,193,2704,33.6,31.11,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
482,193,2723,41.5,11.01,12,13,2,1,Finition,13,4.845,45.0,1,43.0,11
484,193,2728,7.5,12.308181818181817,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
485,193,2734,27.0,21.77,12,13,2,1,Finition,13,4.845,45.0,1,43.0,11
491,193,2776,19.0,44.20333333333334,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
492,193,2777,22.75,66.91,4,13,2,1,Finition,13,4.845,45.0,1,43.0,11
517,193,2977,20.8,17.48,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
521,193,3008,13.0,34.885,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
523,193,3098,44.1,16.64,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
525,193,3110,12.5,12.14,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
526,193,3115,25.0,12.69,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
529,193,3125,6.9,20.832,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
533,193,3174,44.0,14.29,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
536,193,3205,9.333333333333334,26.3,9,13,2,1,Finition,13,4.845,45.0,1,43.0,11
537,193,3206,16.0,26.48,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
539,193,3283,13.875,16.295,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
541,193,3302,2.4,60.0,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
542,193,3313,40.5,12.94,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
545,193,3330,12.0,31.58,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
546,193,3356,45.5,10.02,12,13,2,1,Finition,13,4.845,45.0,1,43.0,11
547,193,3359,3.0,13.64,4,13,2,1,Finition,13,4.845,45.0,1,43.0,11
548,193,3368,36.0,12.81,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
549,193,3372,25.0,19.53,1,13,2,1,Finition,13,4.845,45.0,1,43.0,11
550,193,3383,25.5,31.48,13,13,2,1,Finition,13,4.845,45.0,1,43.0,11
551,193,3386,13.5,31.4,12,13,2,1,Finition,13,4.845,45.0,1,43.0,11
552,193,3423,31.0,22.14,16,13,2,1,Finition,13,4.845,45.0,1,43.0,11
555,193,3463,99.0,19.49,25,13,2,1,Finition,13,4.845,45.0,1,43.0,11
556,193,3474,4.0,25.0,25,13,2,1,Finition,13,4.845,45.0,1,43.0,11
557,195,556,24.75,45.88041095890411,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
558,195,574,41.55,38.935,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
559,195,575,53.375,57.03,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
560,195,612,42.0,28.38,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
561,195,614,45.43478260869565,53.63695652173914,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
562,195,615,25.0,46.3,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
563,195,616,37.310810810810814,51.18108108108108,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
564,195,628,59.5,50.0,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
565,195,629,29.0,74.89636363636363,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
566,195,642,33.125,53.645,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
567,195,674,43.34722222222222,33.155,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
568,195,680,84.75,40.915,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
569,195,705,11.75,53.41,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
570,195,709,133.94375,38.198125,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
571,195,711,13.5,44.50666666666666,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
572,195,713,18.0,27.61,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
573,195,714,64.0,41.03,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
574,195,716,12.0,59.18333333333334,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
575,195,717,20.0,37.55,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
576,195,738,38.75,48.115,1,17,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
577,195,741,35.7,31.87,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
578,195,781,42.5,24.9575,9,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
579,195,795,24.0,36.36,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
580,195,799,24.666666666666668,20.28333333333333,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
581,195,825,43.54166666666666,55.95333333333334,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
582,195,827,49.5,28.61,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
583,195,828,48.0,44.075,14,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
584,195,839,6.800000000000001,32.615,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
585,195,845,69.0,44.725,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
587,195,857,19.25,44.86666666666667,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
588,195,865,22.5,26.16,1,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
589,195,884,33.5,56.78,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
590,195,934,62.65079365079365,46.301428571428566,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
591,195,965,57.208333333333336,49.79653846153846,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
592,195,966,18.173076923076923,44.26153846153846,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
593,195,969,15.0,55.56,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
594,195,970,14.5,53.7,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
595,195,973,82.42317708333333,58.08947916666667,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
596,195,978,22.410714285714285,50.88928571428572,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
597,195,982,52.875,38.385000000000005,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
598,195,983,118.57142857142856,55.64857142857143,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
599,195,984,69.3,66.45599999999999,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
600,195,985,113.21907216494846,50.07515463917526,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
601,195,990,25.0,32.89,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
602,195,998,13.3,18.82,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
603,195,1004,104.4,52.46,13,17,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
604,195,1006,16.166666666666668,48.72666666666667,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
605,195,1011,41.625,57.51,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
606,195,1018,98.25,36.59,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
607,195,1025,12.5,25.0,9,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
608,195,1029,132.0,26.94,1,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
609,195,1031,43.875,40.585,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
610,195,1046,12.0,29.795,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
611,195,1049,40.2,43.855,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
612,195,1051,24.8,45.335,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
613,195,1055,48.62,29.018,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
614,195,1081,16.0,24.62,1,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
615,195,1101,14.5,37.18,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
616,195,1140,47.1,45.0,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
617,195,1152,14.0,36.84,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
619,195,1162,14.625,37.16,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
620,195,1168,47.3,32.056,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
621,195,1169,64.05813953488372,64.2593023255814,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
622,195,1175,19.375,54.255,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
623,195,1212,21.5,58.3725,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
624,195,1215,47.84090909090909,47.82545454545455,4,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
625,195,1224,107.61764705882354,57.84529411764706,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
626,195,1228,89.18181818181819,52.33727272727273,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
627,195,1229,84.86111111111111,49.30444444444444,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
628,195,1230,10.5,38.89,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
629,195,1250,35.625,24.85,1,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
630,195,1275,20.0,36.655,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
631,195,1302,40.0,47.62,1,18,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
632,195,1329,100.0,65.588,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
633,195,1355,55.6,36.010000000000005,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
634,195,1366,40.5,47.09,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
635,195,1370,20.0,29.41,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
636,195,1384,43.63636363636363,54.83727272727273,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
637,195,1405,30.0,52.76,1,17,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
638,195,1411,41.625,48.94,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
639,195,1415,38.4,45.406,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
640,195,1419,8.25,49.5,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
641,195,1424,53.57142857142857,43.31428571428571,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
642,195,1430,27.0,58.7,11,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
643,195,1433,25.5,42.946666666666665,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
644,195,1453,41.7,29.11,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
645,195,1469,51.86507936507937,66.41650793650793,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
646,195,1471,24.5,58.33,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
647,195,1491,26.0,55.32,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
648,195,1492,17.0,15.74,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
649,195,1497,30.58653846153846,45.31192307692308,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
650,195,1498,24.776315789473685,48.27789473684211,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
651,195,1500,52.5,53.81,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
652,195,1502,8.25,37.5,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
653,195,1504,22.0,42.126666666666665,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
654,195,1506,11.727272727272728,48.38018181818182,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
655,195,1513,26.5,61.63,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
656,195,1516,85.48214285714286,52.27857142857143,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
657,195,1530,48.92857142857143,54.79571428571428,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
658,195,1536,11.0,46.27,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
659,195,1553,15.0,25.42,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
660,195,1555,21.0,43.79,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
661,195,1572,68.0,44.8,4,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
662,195,1579,25.5,60.58714285714286,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
663,195,1581,41.95,49.44,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
664,195,1597,22.0,61.11,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
665,195,1601,22.5,53.605,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
666,195,1602,15.75,49.22,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
667,195,1629,44.0,42.77,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
668,195,1632,168.25,40.74,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
669,195,1633,49.5,56.5,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
670,195,1637,13.5,50.56166666666667,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
671,195,1638,30.5,52.46,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
672,195,1649,66.9,39.718,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
673,195,1650,31.8,64.9,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
674,195,1653,29.0,42.045,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
675,195,1660,76.8,31.965,12,17,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
676,195,1709,11.5,31.953333333333333,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
677,195,1711,56.5,34.355000000000004,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
678,195,1715,92.5,53.44,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
679,195,1729,94.825,62.4106,4,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
680,195,1732,60.5,56.72,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
681,195,1745,32.0,32.99,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
682,195,1750,25.5,49.265,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
683,195,1759,72.32142857142857,57.49357142857143,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
684,195,1789,57.708333333333336,54.77333333333333,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
685,195,1790,32.25,56.97666666666666,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
686,195,1819,45.9375,55.0575,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
687,195,1820,79.2,41.370000000000005,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
688,195,1852,32.25,26.22,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
689,195,1953,21.0,55.26,1,18,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
690,195,1961,85.83333333333333,59.36965277777777,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
691,195,1965,30.0,47.62,20,18,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
692,195,1978,12.0,36.36,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
693,195,1982,15.75,41.45,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
694,195,2033,28.8,41.405,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
695,195,2042,69.15384615384616,70.80307692307693,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
696,195,2043,19.5,31.665,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
697,195,2046,246.76388888888889,65.64111111111112,4,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
698,195,2052,27.08333333333333,48.88583333333334,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
699,195,2053,48.65760869565217,50.72673913043478,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
700,195,2056,106.6153846153846,44.66769230769231,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
701,195,2059,38.0,50.0,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
702,195,2060,9.75,22.67,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
703,195,2061,55.71428571428572,53.14142857142857,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
704,195,2062,17.25,10.78,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
705,195,2087,30.88888888888889,51.51972222222222,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
706,195,2088,79.57407407407408,59.33925925925927,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
707,195,2090,77.26470588235294,59.27617647058824,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
708,195,2105,17.208333333333332,38.06666666666667,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
709,195,2123,55.5,42.69,12,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
710,195,2145,24.107142857142858,32.582857142857144,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
711,195,2183,15.0,31.58,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
712,195,2185,33.75,41.34,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
713,195,2188,83.75,63.31375,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
714,195,2197,76.5,62.7,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
715,195,2220,125.0,52.52,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
716,195,2222,95.05882352941175,62.82823529411764,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
717,195,2223,84.4,61.2155,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
718,195,2234,21.0,57.946000000000005,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
719,195,2252,31.5,20.21666666666667,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
720,195,2295,11.5,23.0,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
721,195,2322,46.03846153846154,58.78153846153846,4,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
722,195,2332,30.0,21.69,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
723,195,2343,108.96428571428572,45.48571428571428,5,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
724,195,2363,24.589285714285715,51.18928571428571,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
725,195,2384,62.455357142857146,49.67964285714286,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
726,195,2396,27.5,40.623636363636365,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
727,195,2404,23.625,35.7225,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
728,195,2412,27.9,53.74400000000001,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
729,195,2416,57.325581395348834,48.95116279069768,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
730,195,2475,57.375,49.40875,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
731,195,2478,78.0,60.0,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
732,195,2495,33.5,51.54,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
733,195,2499,13.4375,48.9175,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
734,195,2558,30.0,36.59,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
735,195,2566,4.0,40.0,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
736,195,2567,40.5,36.525,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
737,195,2579,45.5,52.3,16,17,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
738,195,2582,64.28571428571429,43.33714285714286,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
739,195,2608,22.0,19.47,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
740,195,2611,79.78125,61.855,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
741,195,2619,30.666666666666668,51.71666666666667,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
742,195,2691,2.4,34.29,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
743,195,2692,24.3,41.585,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
744,195,2715,65.0,32.78666666666667,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
745,195,2716,29.70833333333333,44.115,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
746,195,2727,26.0,71.575,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
747,195,2728,49.2,28.11,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
748,195,2729,52.05,30.175,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
749,195,2749,37.0,56.06,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
750,195,2815,17.5,23.885,1,12,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
751,195,2845,32.05714285714286,24.78428571428572,3,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
752,195,2936,16.666666666666668,33.90333333333333,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
753,195,2971,85.45454545454545,50.73909090909091,16,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
754,195,2992,80.89285714285714,59.81714285714286,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
755,195,3008,8.0,28.05,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
756,195,3062,9.5,59.37,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
757,195,3086,76.0,62.06,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
758,195,3090,76.91666666666667,65.28166666666667,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
759,195,3091,82.29545454545455,66.53272727272727,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
760,195,3128,46.5,59.295,15,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
761,195,3129,50.0,60.11846153846154,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
762,195,3149,49.44642857142857,56.638571428571424,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
763,195,3167,22.1,47.736,13,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
764,195,3174,33.75,60.265,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
765,195,3175,88.0909090909091,58.15363636363636,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
766,195,3176,80.75,55.98083333333333,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
767,195,3193,45.0,44.57090909090909,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
768,195,3206,12.8,30.626,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
769,195,3255,42.0,64.62,1,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
770,195,3261,24.0,38.392222222222216,9,11,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
771,195,3281,12.0,34.504999999999995,1,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
772,195,3282,16.0,32.65,4,15,2,2,"Simple, Surjet",11,3.932,60.0,1,52.0,11
